ANO;RA;NOME;FASE;TURMA;GENERO;IDA;IEG;IPS;IPP;IAA;IPV;PROB_RISCO_DEFASAGEM;CLASSIFICACAO_RISCO_MODELO;RISCO_DEFASAGEM;IAN;DEFASAGEM
2022;RA-133;Aluno-133;4;F;Feminino;5,6;7,1;7,5;;7,9;7,625;0,7123426412952818;Alto;1;5,0;
2022;RA-61;Aluno-61;5;B;Masculino;5,8;7,4;7,5;;9,2;7,875;0,7123426412952818;Alto;0;10,0;
2022;RA-343;Aluno-343;2;B;Masculino;5,9;7,4;7,5;;9,5;7,167;0,7123426412952818;Alto;1;5,0;
2022;RA-147;Aluno-147;4;H;Feminino;6,1;7,7;7,5;;8,3;7,25;0,7123426412952818;Alto;0;10,0;
2022;RA-338;Aluno-338;2;B;Masculino;5,8;7,3;7,5;;8,5;7,611;0,7123426412952818;Alto;1;5,0;
2022;RA-774;Aluno-774;0;M;Feminino;6,1;7,8;7,5;;10,0;7,417;0,7123426412952818;Alto;0;10,0;
2022;RA-328;Aluno-328;2;A;Masculino;5,3;7,0;7,5;;10,0;7,5;0,7123426412952818;Alto;1;5,0;
2022;RA-756;Aluno-756;0;K;Masculino;5,7;7,9;7,5;;10,0;7,25;0,7123426412952818;Alto;1;5,0;
2022;RA-455;Aluno-455;2;Q;Feminino;6,3;7,9;7,5;;7,0;7,278;0,7123426412952818;Alto;1;5,0;
2022;RA-792;Aluno-792;0;O;Feminino;6,2;8,0;7,5;;9,5;7,167;0,7123426412952818;Alto;1;5,0;
2022;RA-793;Aluno-793;0;O;Masculino;6,0;7,6;7,5;;9,5;7,333;0,7123426412952818;Alto;1;5,0;
2022;RA-803;Aluno-803;0;Q;Feminino;6,3;7,2;7,5;;10,0;7,417;0,7123426412952818;Alto;1;5,0;
2022;RA-389;Aluno-389;2;I;Masculino;3,5;8,9;7,5;;8,0;7,556;0,7106715332445422;Alto;0;10,0;
2022;RA-408;Aluno-408;2;K;Feminino;3,3;9,7;7,5;;8,0;7,333;0,7106715332445422;Alto;1;5,0;
2022;RA-376;Aluno-376;2;F;Feminino;4,3;9,0;7,5;;9,0;7,5;0,7106715332445422;Alto;1;5,0;
2022;RA-423;Aluno-423;2;L;Feminino;2,3;9,6;7,5;;8,4;7,667;0,7106715332445422;Alto;1;5,0;
2022;RA-466;Aluno-466;2;U;Masculino;3,3;9,7;7,5;;8,5;7,556;0,7106715332445422;Alto;1;5,0;
2022;RA-21;Aluno-21;7;D;Masculino;3,8;9,2;7,5;;9,6;7,25;0,7106715332445422;Alto;1;5,0;
2022;RA-327;Aluno-327;2;A;Masculino;2,8;8,8;7,5;;8,5;7,333;0,7106715332445422;Alto;0;10,0;
2022;RA-445;Aluno-445;2;P;Masculino;3,8;9,4;7,5;;9,0;7,5;0,7106715332445422;Alto;1;5,0;
2022;RA-794;Aluno-794;0;O;Feminino;4,1;8,9;7,5;;9,5;7,333;0,7106715332445422;Alto;0;10,0;
2022;RA-330;Aluno-330;2;A;Feminino;2,5;8,8;7,5;;9,5;7,056;0,7106715332445422;Alto;1;5,0;
2022;RA-789;Aluno-789;0;O;Feminino;4,2;9,4;7,5;;9,0;7,417;0,7106715332445422;Alto;0;10,0;
2022;RA-787;Aluno-787;0;O;Masculino;3,4;9,5;7,5;;8,5;7,25;0,7106715332445422;Alto;0;10,0;
2022;RA-765;Aluno-765;0;L;Masculino;4,3;9,3;7,5;;8,5;7,417;0,7106715332445422;Alto;1;5,0;
2024;RA-1024;;1B;1B;Feminino;10,0;10,0;7,51;8,4375;8,002;8,783333333;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1035;;1C;1C;Masculino;7,0;9,0227272725;7,51;8,4375;9,502;7,92;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1413;;1E;1E;Masculino;7,25;8,593073593;7,51;8,4375;9,002;7,92;0,7099590932906815;Alto;1;5,0;-2,0
2024;RA-1406;;1D;1D;Feminino;7,5;8,8636363635;7,51;8,4375;8,002;8,255;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-690;;1E;1E;Feminino;6,25;8,409090909;7,51;8,4375;7,918;7,835;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1408;;1D;1D;Masculino;6,75;8,409090909;7,51;8,4375;10,002;7,5;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1409;;1D;1D;Masculino;7,25;9,0909090905;7,51;8,4375;10,002;7,5;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1025;;1A;1A;Masculino;9,0;7,727272727;7,51;8,4375;9,002;7,783333333;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1018;;1A;1A;Masculino;8,25;7,727272727;6,26;8,4375;8,502;8,45;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1403;;1D;1D;Feminino;8,75;9,3073593075;7,51;8,4375;9,002;8,255;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-968;;1R;1R;Feminino;7,75;8,8095238095;7,51;8,4375;9,002;7,6675;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-894;;1C;1C;Feminino;9,5;10,0;7,51;8,4375;10,002;8,42;0,7099590932906815;Alto;1;5,0;-1,0
2024;RA-1021;;1A;1A;Masculino;8,0;9,318181818;7,51;8,4375;9,502;7,95;0,7099590932906815;Alto;1;5,0;-1,0
2022;RA-286;Aluno-286;3;L;Feminino;3,0;5,8;6,3;;7,1;5,625;0,7093553197339718;Alto;1;5,0;
2022;RA-284;Aluno-284;3;L;Masculino;3,8;5,1;5,6;;6,7;5,958;0,7093553197339718;Alto;0;10,0;
2022;RA-285;Aluno-285;3;L;Feminino;2,8;4,1;7,5;;9,2;5,75;0,7093553197339718;Alto;1;2,5;
2022;RA-224;Aluno-224;3;E;Masculino;2,6;4,3;7,5;;9,6;4,875;0,7093553197339718;Alto;0;10,0;
2022;RA-198;Aluno-198;3;B;Masculino;4,6;6,2;5,0;;0,0;5,958;0,7093553197339718;Alto;0;10,0;
2022;RA-263;Aluno-263;3;G;Feminino;3,7;5,6;7,5;;5,8;4,417;0,7093553197339718;Alto;1;5,0;
2022;RA-205;Aluno-205;3;B;Masculino;4,1;3,8;7,5;;9,6;4,833;0,7093553197339718;Alto;1;5,0;
2022;RA-210;Aluno-210;3;C;Masculino;3,4;5,1;7,5;;0,0;4,417;0,7093553197339718;Alto;1;5,0;
2022;RA-194;Aluno-194;3;B;Feminino;3,2;6,2;5,0;;0,0;3,75;0,7093553197339718;Alto;1;5,0;
2022;RA-223;Aluno-223;3;E;Feminino;3,1;4,6;7,5;;0,0;5,583;0,7093553197339718;Alto;0;10,0;
2022;RA-203;Aluno-203;3;B;Feminino;2,8;4,3;7,5;;8,8;6,875;0,7093553197339718;Alto;1;5,0;
2022;RA-259;Aluno-259;3;G;Masculino;0,9;2,9;7,5;;8,8;4,625;0,7093553197339718;Alto;1;2,5;
2022;RA-262;Aluno-262;3;G;Masculino;3,4;5,8;5,6;;0,0;5,625;0,7093553197339718;Alto;1;5,0;
2022;RA-252;Aluno-252;3;G;Masculino;0,9;2,8;7,5;;9,2;3,875;0,7093553197339718;Alto;1;5,0;
2022;RA-257;Aluno-257;3;G;Feminino;3,6;6,4;5,6;;0,0;6,708;0,7093553197339718;Alto;1;5,0;
2022;RA-249;Aluno-249;3;G;Masculino;2,9;7,4;5,0;;6,7;4,292;0,7093553197339718;Alto;1;5,0;
2022;RA-287;Aluno-287;3;L;Feminino;1,1;3,4;5,0;;7,9;4,292;0,7093553197339718;Alto;1;2,5;
2022;RA-275;Aluno-275;3;K;Masculino;4,6;6,9;7,5;;9,6;6,667;0,7093553197339718;Alto;1;5,0;
2022;RA-273;Aluno-273;3;K;Feminino;3,0;5,3;7,5;;9,2;5,833;0,7093553197339718;Alto;1;5,0;
2022;RA-227;Aluno-227;3;E;Masculino;3,3;6,4;7,5;;9,2;5,833;0,7093553197339718;Alto;0;10,0;
2022;RA-296;Aluno-296;3;M;Feminino;2,8;3,6;7,5;;8,8;3,833;0,7093553197339718;Alto;1;5,0;
2022;RA-185;Aluno-185;3;A;Masculino;4,5;7,7;7,5;;7,9;6,875;0,7093553197339718;Alto;1;5,0;
2022;RA-267;Aluno-267;3;I;Feminino;3,3;7,4;5,0;;10,0;6,292;0,7093553197339718;Alto;1;5,0;
2022;RA-192;Aluno-192;3;B;Masculino;2,7;3,6;7,5;;8,8;4,708;0,7093553197339718;Alto;1;5,0;
2022;RA-182;Aluno-182;3;A;Feminino;4,1;8,0;7,5;;7,5;6,958;0,7093553197339718;Alto;1;2,5;
2022;RA-188;Aluno-188;3;A;Masculino;2,7;6,1;7,5;;0,0;7,583;0,7093553197339718;Alto;1;5,0;
2022;RA-288;Aluno-288;3;L;Feminino;0,0;5,6;6,3;;0,0;6,833;0,7093553197339718;Alto;1;2,5;
2022;RA-276;Aluno-276;3;K;Feminino;4,3;5,7;5,6;;7,1;5,125;0,7093553197339718;Alto;1;5,0;
2022;RA-282;Aluno-282;3;K;Feminino;4,0;6,8;7,5;;8,8;5,625;0,7093553197339718;Alto;0;10,0;
2022;RA-232;Aluno-232;3;E;Masculino;0,0;4,9;7,5;;0,0;4,542;0,7093553197339718;Alto;0;10,0;
2022;RA-292;Aluno-292;3;L;Masculino;1,8;3,7;7,5;;7,9;6,292;0,7093553197339718;Alto;1;2,5;
2022;RA-293;Aluno-293;3;L;Masculino;2,3;2,9;7,5;;8,8;3,333;0,7093553197339718;Alto;0;10,0;
2022;RA-294;Aluno-294;3;L;Feminino;0,0;5,8;7,5;;9,6;5,917;0,7093553197339718;Alto;1;2,5;
2022;RA-290;Aluno-290;3;L;Feminino;1,7;3,9;6,3;;10,0;6,042;0,7093553197339718;Alto;1;2,5;
2022;RA-231;Aluno-231;3;E;Masculino;3,8;7,4;7,5;;8,8;5,333;0,7093553197339718;Alto;1;5,0;
2022;RA-304;Aluno-304;3;M;Masculino;4,3;7,7;7,5;;8,8;5,542;0,7093553197339718;Alto;1;5,0;
2022;RA-239;Aluno-239;3;F;Feminino;3,7;3,7;7,5;;0,0;5,958;0,7093553197339718;Alto;1;5,0;
2022;RA-234;Aluno-234;3;E;Masculino;4,3;7,6;5,6;;10,0;5,583;0,7093553197339718;Alto;0;10,0;
2022;RA-233;Aluno-233;3;E;Masculino;3,8;7,4;7,5;;7,9;5,5;0,7093553197339718;Alto;1;5,0;
2022;RA-214;Aluno-214;3;C;Masculino;4,3;6,1;7,5;;0,0;5,125;0,7093553197339718;Alto;1;5,0;
2022;RA-218;Aluno-218;3;D;Feminino;4,0;7,3;7,5;;6,3;6,125;0,7093553197339718;Alto;1;5,0;
2022;RA-219;Aluno-219;3;D;Masculino;3,5;6,9;7,5;;8,8;6,375;0,7093553197339718;Alto;1;2,5;
2022;RA-255;Aluno-255;3;G;Masculino;1,3;3,8;5,0;;7,5;5,542;0,7093553197339718;Alto;1;5,0;
2022;RA-307;Aluno-307;3;M;Masculino;2,5;4,5;7,5;;5,4;4,708;0,7093553197339718;Alto;1;5,0;
2022;RA-310;Aluno-310;3;M;Feminino;4,5;7,5;7,5;;7,9;6,0;0,7093553197339718;Alto;1;5,0;
2022;RA-313;Aluno-313;3;N;Feminino;4,1;7,0;5,0;;7,5;5,889;0,7093553197339718;Alto;1;5,0;
2022;RA-315;Aluno-315;3;N;Feminino;3,0;5,1;7,5;;6,7;5,056;0,7093553197339718;Alto;0;10,0;
2022;RA-300;Aluno-300;3;M;Masculino;3,1;6,9;6,3;;5,4;5,875;0,7093553197339718;Alto;1;5,0;
2022;RA-303;Aluno-303;3;M;Masculino;3,9;7,2;7,5;;7,5;5,375;0,7093553197339718;Alto;1;5,0;
2022;RA-253;Aluno-253;3;G;Masculino;1,8;3,6;5,0;;9,2;3,75;0,7093553197339718;Alto;1;5,0;
2022;RA-323;Aluno-323;3;N;Masculino;3,4;7,3;7,5;;9,2;6,611;0,7093553197339718;Alto;0;10,0;
2024;RA-830;;1L;1L;Feminino;6,75;7,619047619;5,63;8,333333333;9,002;7,335;0,7091904172276262;Alto;1;5,0;-1,0
2023;RA-524;;FASE 2;2D;Masculino;8,9;9,2;2,52;8,333333333;6,4;7,42;0,7091904172276262;Alto;1;5,0;-1,0
2023;RA-1124;;FASE 2;2M;Feminino;3,0;8,0;7,52;7,083333333;9,5;7,786666667;0,7084695695218659;Alto;1;5,0;-2,0
2022;RA-5;Aluno-5;7;A;Feminino;5,2;8,6;5,6;;7,9;7,389;0,7082121865144276;Alto;0;10,0;
2022;RA-162;Aluno-162;4;L;Feminino;5,5;8,5;7,5;;6,7;6,542;0,7082121865144276;Alto;0;10,0;
2022;RA-440;Aluno-440;2;P;Masculino;5,5;9,0;6,9;;9,5;5,833;0,7082121865144276;Alto;0;10,0;
2022;RA-469;Aluno-469;2;U;Feminino;5,7;9,6;5,0;;9,0;7,833;0,7082121865144276;Alto;0;10,0;
2022;RA-366;Aluno-366;2;F;Masculino;5,5;9,4;7,5;;9,5;6,833;0,7082121865144276;Alto;1;5,0;
2022;RA-336;Aluno-336;2;A;Masculino;5,1;8,5;4,4;;9,5;7,889;0,7082121865144276;Alto;1;5,0;
2022;RA-681;Aluno-681;0;B;Masculino;6,5;8,5;6,9;;8,5;8,0;0,7082121865144276;Alto;1;5,0;
2022;RA-361;Aluno-361;2;F;Feminino;5,0;9,2;6,3;;7,9;6,778;0,7082121865144276;Alto;1;5,0;
2022;RA-158;Aluno-158;4;L;Feminino;6,6;9,8;5,6;;7,9;8,125;0,7082121865144276;Alto;1;2,5;
2022;RA-131;Aluno-131;4;F;Feminino;5,6;9,0;5,6;;8,8;7,75;0,7082121865144276;Alto;1;5,0;
2022;RA-471;Aluno-471;2;U;Feminino;6,3;8,5;5,0;;3,5;8,056;0,7082121865144276;Alto;1;5,0;
2022;RA-110;Aluno-110;4;A;Masculino;6,7;9,7;5,6;;9,2;8,0;0,7082121865144276;Alto;0;10,0;
2022;RA-175;Aluno-175;4;P;Feminino;5,9;9,2;5,6;;8,3;5,833;0,7082121865144276;Alto;1;5,0;
2022;RA-476;Aluno-476;2;U;Feminino;5,5;9,3;4,4;;9,0;7,556;0,7082121865144276;Alto;1;5,0;
2022;RA-123;Aluno-123;4;B;Masculino;6,5;8,6;5,6;;7,9;7,292;0,7082121865144276;Alto;1;5,0;
2022;RA-820;Aluno-820;0;T;Masculino;6,0;10,0;6,9;;9,5;7,583;0,7082121865144276;Alto;1;5,0;
2022;RA-733;Aluno-733;0;J;Feminino;5,1;8,5;5,6;;9,5;6,917;0,7082121865144276;Alto;1;5,0;
2022;RA-786;Aluno-786;0;O;Masculino;6,1;9,5;5,6;;9,0;7,167;0,7082121865144276;Alto;1;5,0;
2022;RA-84;Aluno-84;5;K;Feminino;5,8;8,8;5,0;;7,1;6,75;0,7082121865144276;Alto;1;5,0;
2022;RA-81;Aluno-81;5;K;Feminino;6,0;9,2;5,0;;9,2;7,458;0,7082121865144276;Alto;0;10,0;
2023;RA-1218;;FASE 6;6L;Masculino;5,3;9,2;5,0;7,5;7,5;7,1325;0,7082121865144276;Alto;1;5,0;-1,0
2022;RA-88;Aluno-88;5;K;Masculino;6,5;9,2;5,6;;7,1;9,208;0,7082121865144276;Alto;1;5,0;
2022;RA-142;Aluno-142;4;F;Feminino;6,3;8,6;5,6;;6,7;7,583;0,7082121865144276;Alto;0;10,0;
2022;RA-86;Aluno-86;5;K;Masculino;6,7;9,6;5,6;;7,5;8,458;0,7082121865144276;Alto;1;5,0;
2023;RA-437;;FASE 2;2M;Masculino;4,7;8,4;7,52;7,291666667;8,0;7,78;0,7069350235331174;Alto;1;5,0;-2,0
2023;RA-996;;ALFA;ALFA T - G2/G3;Masculino;8,6;9,2;3,77;7,5;10,0;10,01;0,7066200320707107;Alto;1;5,0;-1,0
2024;RA-1300;;ALFA;ALFA F - G0/G1;Feminino;9,0;8,75;2,51;7,5;8,502;8,613333333;0,7066200320707107;Alto;1;5,0;-1,0
2023;RA-998;;ALFA;ALFA U - G2/G3;Feminino;7,9;9,3;3,77;7,5;9,5;9,84;0,7066200320707107;Alto;1;5,0;-2,0
2023;RA-808;;ALFA;ALFA S - G2/G3;Masculino;8,7;10,0;2,52;7,5;10,0;9,755;0,7066200320707107;Alto;1;5,0;-1,0
2023;RA-782;;ALFA;ALFA L - G2/G3;Masculino;7,5;9,8;2,52;7,5;8,5;9,345;0,7066200320707107;Alto;1;5,0;-1,0
2023;RA-727;;ALFA;ALFA G - G2/G3;Masculino;8,0;8,8;2,52;7,5;9,5;9,34;0,7066200320707107;Alto;1;5,0;-1,0
2023;RA-999;;ALFA;ALFA U - G2/G3;Masculino;8,3;9,4;3,77;7,5;9,0;9,84;0,7066200320707107;Alto;1;5,0;-1,0
2023;RA-438;;FASE 2;2L;Masculino;5,4;7,5;6,26;6,458333333;6,9;7,223333333;0,7059992488440991;Alto;0;10,0;0,0
2023;RA-1172;;FASE 4;4A;Feminino;6,7;7,8;2,52;8,59375;8,3;8,46;0,7059992488440991;Alto;1;5,0;-2,0
2023;RA-234;;FASE 3;3D;Masculino;5,6;8,0;2,52;4,84375;6,7;5,595;0,7059992488440991;Alto;0;10,0;0,0
2023;RA-137;;FASE 5;5F;Feminino;6,0;6,3;2,52;6,40625;7,1;6,88;0,7059992488440991;Alto;1;5,0;-2,0
2023;RA-644;;FASE 2;2P;Feminino;5,9;5,6;7,52;8,541666667;10,0;7,503333333;0,7059992488440991;Alto;1;5,0;-1,0
2023;RA-667;;FASE 2;2U;Masculino;5,2;6,9;6,89;7,083333333;9,0;7,836666667;0,7059992488440991;Alto;1;5,0;-1,0
2023;RA-368;;FASE 3;3F;Masculino;6,7;7,7;2,52;7,03125;0,0;7,34;0,7059992488440991;Alto;1;5,0;-1,0
2023;RA-78;;FASE 6;6A;Feminino;6,7;7,7;6,26;8,28125;0,0;8,0025;0,7059992488440991;Alto;1;5,0;-2,0
2023;RA-205;;FASE 4;4C;Masculino;6,6;7,6;4,38;7,03125;9,6;7,09;0,7059992488440991;Alto;1;5,0;-1,0
2023;RA-674;;ALFA;ALFA T - G2/G3;Masculino;5,2;8,5;3,77;5,0;7,9;8,67;0,7048980228739465;Alto;1;5,0;-1,0
2023;RA-774;;ALFA;ALFA N - G2/G3;Feminino;6,9;9,5;3,14;5,0;0,0;6,34;0,7048980228739465;Alto;1;5,0;-1,0
2024;RA-863;;ALFA;ALFA E - G2/G3;Masculino;5,5;3,159090909;2,51;4,6875;8,502;4,333333333;0,7048980228739465;Alto;1;5,0;-1,0
2023;RA-941;;ALFA;ALFA L - G2/G3;Feminino;5,0;10,0;7,52;5,0;8,0;8,175;0,7048980228739465;Alto;0;10,0;0,0
2023;RA-961;;ALFA;ALFA O - G2/G3;Masculino;6,2;8,7;2,52;5,3125;0,0;8,665;0,7048980228739465;Alto;1;5,0;-1,0
2023;RA-871;;ALFA;ALFA B - G2/G3;Masculino;6,9;9,5;3,76;4,375;9,0;6,84;0,7048980228739465;Alto;1;5,0;-1,0
2023;RA-877;;ALFA;ALFA B - G2/G3;Masculino;6,9;9,5;7,52;5,0;9,5;7,5;0,7048980228739465;Alto;1;5,0;-1,0
2023;RA-966;;ALFA;ALFA Q - G2/G3;Masculino;5,0;10,0;7,52;6,5625;10,0;7,675;0,7048980228739465;Alto;1;5,0;-1,0
2022;RA-107;Aluno-107;4;A;Feminino;4,6;6,4;7,5;;7,5;6,5;0,7047225985579807;Alto;1;5,0;
2022;RA-405;Aluno-405;2;K;Masculino;3,3;6,2;5,0;;9,5;6,0;0,7047225985579807;Alto;1;5,0;
2024;RA-623;;3U;3U;Masculino;4,0;7,3999999999999995;6,885;6,458333333;8,334;7,05;0,704306586575749;Alto;1;5,0;-1,0
2023;RA-392;;FASE 3;3I;Masculino;4,6;9,5;2,52;6,09375;9,6;7,17;0,704306586575749;Alto;1;5,0;-2,0
2024;RA-731;;2G;2G;Feminino;2,5;4,188311688500001;4,375;5,78125;9,502;4,835;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-267;;5G;5G;Feminino;2,0;8,285533910333333;6,26;4,583333333;10,002;6,273333333;0,704306586575749;Alto;1;5,0;-2,0
2024;RA-382;;4F;4F;Masculino;3,0;6,324561403666666;5,63;6,75;9,168;6,43;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-1071;;2R;2R;Masculino;4,5;4,188311688500001;7,51;4,166666667;8,002;2,996666667;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-331;;3B;3B;Feminino;3,5;7,735353535333334;8,755;6,09375;8,751;5,62;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-1506;;2R;2R;Feminino;3,5;8,3874458875;7,51;6,458333333;8,002;7,886666667;0,704306586575749;Alto;0;10,0;0,0
2024;RA-1582;;4H;4H;Masculino;4,5;8,069444444333334;6,255;6,666666667;8,334;6,666666667;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-484;;3A;3A;Masculino;0,0;3,9141382866666667;2,51;3,4375;8,334;3,1225;0,704306586575749;Alto;0;10,0;0,0
2024;RA-680;;2A;2A;Feminino;3,0;6,6428571430000005;5,635;6,666666667;0,0;6,606666667;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-1015;;2B;2B;Feminino;4,0;7,8214285715;7,51;6,041666667;7,918;5,66;0,704306586575749;Alto;0;10,0;0,0
2024;RA-672;;1H;1H;Feminino;0,0;3,9525691700000003;6,26;6,041666667;7,918;4,496666667;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-1420;;1H;1H;Masculino;4,5;5,520833333500001;6,26;6,458333333;7,918;5,44;0,704306586575749;Alto;1;5,0;-2,0
2024;RA-911;;1G;1G;Masculino;4,5;4,772727273;7,51;6,041666667;8,002;4,726666667;0,704306586575749;Alto;1;5,0;-2,0
2023;RA-423;;FASE 2;2U;Feminino;3,4;8,7;6,89;7,083333333;8,0;7,45;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-392;;4B;4B;Masculino;1,0;5,414731682;5,635;3,5;9,585;3,545;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-458;;3P;3P;Masculino;4,0;3,7396825396666666;6,88;7,03125;8,751;6,83;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-1170;;3P;3P;Masculino;3,5;5,565079365;8,13;7,03125;9,168;6,7475;0,704306586575749;Alto;1;5,0;-2,0
2023;RA-356;;FASE 3;3C;Masculino;3,4;8,5;2,52;6,09375;9,2;6,5025;0,704306586575749;Alto;0;10,0;0,0
2024;RA-1097;;3C;3C;Masculino;3,0;4,849791144666667;6,25;6,041666667;10,002;5,88;0,704306586575749;Alto;1;5,0;-1,0
2023;RA-348;;FASE 2;2B;Masculino;4,4;8,7;2,52;8,541666667;10,0;8,0075;0,704306586575749;Alto;1;5,0;-1,0
2024;RA-558;;3F;3F;Masculino;3,0;3,7763975156666674;8,13;6,09375;9,168;4,268;0,704306586575749;Alto;1;5,0;-2,0
2024;RA-1112;;3I;3I;Masculino;4,0;9,02791197;8,135;5,375;9,585;4,705;0,704306586575749;Alto;0;10,0;0,0
2024;RA-1607;;5D;5D;Masculino;0,0;6,222222222333333;5,635;6,5625;5,833;6,762;0,704306586575749;Alto;1;5,0;-1,0
2022;RA-780;Aluno-780;0;N;Feminino;6,9;7,6;7,5;;8,0;7,167;0,703157416875991;Alto;1;5,0;
2022;RA-828;Aluno-828;0;U;Feminino;6,9;7,1;7,5;;9,5;7,833;0,703157416875991;Alto;1;5,0;
2022;RA-40;Aluno-40;5;A;Feminino;6,8;7,8;7,5;;7,9;7,75;0,703157416875991;Alto;1;5,0;
2022;RA-391;Aluno-391;2;J;Feminino;5,1;8,1;7,5;;10,0;8,056;0,7024298616561042;Alto;1;5,0;
2022;RA-340;Aluno-340;2;B;Masculino;6,5;8,2;7,5;;9,0;7,667;0,7024298616561042;Alto;0;10,0;
2022;RA-679;Aluno-679;0;B;Masculino;6,3;8,2;7,5;;9,0;7,833;0,7024298616561042;Alto;1;5,0;
2022;RA-798;Aluno-798;0;Q;Masculino;6,3;8,3;7,5;;8,0;7,667;0,7024298616561042;Alto;1;5,0;
2022;RA-415;Aluno-415;2;L;Feminino;6,2;8,3;7,5;;8,0;8,056;0,7024298616561042;Alto;0;10,0;
2022;RA-822;Aluno-822;0;T;Masculino;6,1;8,4;7,5;;8,0;7,083;0,7024298616561042;Alto;1;5,0;
2022;RA-782;Aluno-782;0;N;Masculino;6,0;8,4;7,5;;9,5;7,0;0,7024298616561042;Alto;0;10,0;
2024;RA-1455;;2A;2A;Feminino;3,5;7,777777778;7,51;7,708333333;8,002;7,833333333;0,7018210316816634;Alto;1;5,0;-1,0
2024;RA-432;;4L;4L;Feminino;5,5;10,0;6,26;7,34375;7,501;7,2875;0,7012114502446781;Alto;1;5,0;-1,0
2024;RA-1444;;1N;1N;Masculino;6,0;5,277777778;7,51;7,708333333;8,502;7,415;0,701091213249274;Alto;1;5,0;-1,0
2023;RA-1116;;FASE 2;2K;Masculino;4,9;9,2;5,0;7,083333333;9,5;7,39;0,7004360087465825;Alto;1;5,0;-1,0
2023;RA-613;;FASE 3;3N;Masculino;4,8;9,4;5,0;6,71875;9,2;7,2125;0,7004360087465825;Alto;1;5,0;-1,0
2023;RA-1108;;FASE 2;2H;Masculino;4,7;9,3;5,0;8,541666667;0,0;8,283333333;0,7004360087465825;Alto;1;5,0;-1,0
2022;RA-561;Aluno-561;1;H;Masculino;7,4;9,0;7,5;;9,0;8,833;0,7002241636700128;Alto;1;5,0;
2022;RA-562;Aluno-562;1;H;Feminino;8,0;9,0;7,5;;8,0;8,75;0,7002241636700128;Alto;1;5,0;
2022;RA-623;Aluno-623;1;N;Masculino;8,3;9,0;7,5;;7,5;7,389;0,7002241636700128;Alto;1;5,0;
2022;RA-594;Aluno-594;1;K;Masculino;7,8;9,4;7,5;;8,0;6,889;0,7002241636700128;Alto;1;5,0;
2022;RA-539;Aluno-539;1;F;Feminino;7,5;9,3;6,9;;8,5;8,417;0,7002241636700128;Alto;1;5,0;
2022;RA-540;Aluno-540;1;F;Feminino;7,0;9,5;5,6;;8,5;7,5;0,7002241636700128;Alto;1;5,0;
2022;RA-531;Aluno-531;1;E;Masculino;7,8;9,8;7,5;;9,5;8,167;0,7002241636700128;Alto;1;5,0;
2022;RA-576;Aluno-576;1;J;Feminino;7,8;9,1;7,5;;9,5;7,111;0,7002241636700128;Alto;1;5,0;
2022;RA-633;Aluno-633;1;P;Feminino;7,7;8,9;7,5;;7,3;7,833;0,7002241636700128;Alto;1;5,0;
2022;RA-530;Aluno-530;1;E;Masculino;8,9;9,0;7,5;;10,0;9,056;0,7002241636700128;Alto;1;5,0;
2022;RA-548;Aluno-548;1;G;Masculino;7,2;9,1;6,9;;8,0;7,583;0,7002241636700128;Alto;1;5,0;
2022;RA-568;Aluno-568;1;J;Masculino;8,3;8,6;6,9;;8,0;7,944;0,7002241636700128;Alto;1;2,5;
2022;RA-573;Aluno-573;1;J;Masculino;8,2;9,9;7,5;;9,5;8,944;0,7002241636700128;Alto;1;5,0;
2022;RA-666;Aluno-666;1;U;Masculino;7,8;9,1;7,5;;9,5;8,833;0,7002241636700128;Alto;1;5,0;
2022;RA-592;Aluno-592;1;K;Feminino;8,4;8,5;5,6;;8,0;7,778;0,7002241636700128;Alto;1;5,0;
2022;RA-547;Aluno-547;1;G;Feminino;7,6;9,7;5,0;;9,5;8,833;0,7002241636700128;Alto;1;5,0;
2022;RA-642;Aluno-642;1;P;Feminino;7,3;9,7;6,9;;10,0;7,778;0,7002241636700128;Alto;1;5,0;
2022;RA-625;Aluno-625;1;N;Masculino;7,8;9,2;7,5;;8,0;7,333;0,7002241636700128;Alto;1;5,0;
2022;RA-486;Aluno-486;1;A;Feminino;7,3;9,9;7,5;;10,0;7,222;0,7002241636700128;Alto;1;5,0;
