RA;FASE;TURMA;NOME;ANO_NASC;IDADE_22;GENERO;ANO_INGRESSO;INSTITUICAO_DE_ENSINO;PEDRA_20;PEDRA_21;PEDRA_22;INDE_22;CG;CF;CT;NO_AV;AVALIADOR1;REC_AV1;AVALIADOR2;REC_AV2;AVALIADOR3;REC_AV3;AVALIADOR4;REC_AV4;IAA;IEG;IPS;REC_PSICOLOGIA;IDA;MATEM;PORTUG;INGLES;INDICADO;ATINGIU_PV;IPV;IAN;FASE_IDEAL;DEFAS;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;ANO;INDE_2023;PEDRA_2023;NOME_ANONIMIZADO;DATA_DE_NASC;IDADE;IPP;MAT;POR;ING;DEFASAGEM;INDE_2024;PEDRA_2024;PEDRA_23;INDE_23;AVALIADOR5;AVALIADOR6;ESCOLA;ATIVO_INATIVO;ATIVO_INATIVO1;INDE;RISCO_DEFASAGEM;FAIXA_INDE;FAIXA_IAA;FAIXA_IEG;FAIXA_IPS;FAIXA_IPP;FAIXA_IDA;FAIXA_IPV;FAIXA_IAN;FAIXA_DEFASAGEM;DIF_AUTOAVALIACAO_DESEMPENHO;DIF_ENGAJAMENTO_DESEMPENHO;DIF_PSICOPEDAGOGICO_NIVEL;MEDIA_INDICADORES_SEM_IAN;QTD_INDICADORES_ABAIXO_5;QTD_INDICADORES_ABAIXO_7;INSTITUICAO_ENSINO;PROB_RISCO_DEFASAGEM;GRUPO_MULTI;CLASSIFICACAO_MODELO;PEDRA_ANALISE
RA-1356;ALFA;ALFA Q - G2/G3;;;;Feminino;2024;Pública;;;;;;;;2,0;Avaliador-12;;Avaliador-13;;;;;;9,002;9,4444444445;7,51;;5,5;;;;;;7,085;10,0;ALFA (1° e 2° ano);;;;;2024;;;Aluno-1356;2016-08-24 00:00:00;8;8,125;5,5;5,5;;0,0;7.8695888889;Ametista;;;;;EE Helio Luiz Dobrochinski Prof;Cursando;Cursando;7,8695888889;0;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Excelente;Adequado;3,5020000000000007;3,9444444445;-1,875;7,7777407407500005;0;1;EE Helio Luiz Dobrochinski Prof;0,16144911301331644;Misto;0;nan
RA-1358;ALFA;ALFA R - G0/G1;;;;Feminino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-11;;;;;;9,168;7,380952381;5,01;;4,0;;;;;;6,17;10,0;ALFA (1° e 2° ano);;;;;2024;;;Aluno-1358;2016-11-10 00:00:00;7;6,25;4,0;4,0;;0,0;6.552990476200001;Agata;;;;;EE Luiz Schunck;Cursando;Cursando;6,552990476200001;0;Médio;Excelente;Bom;Médio;Médio;Baixo;Médio;Excelente;Adequado;5,167999999999999;3,380952381;-3,75;6,329825396833333;1;4;EE Luiz Schunck;0,2958861106185537;Psico abaixo de 7;0;nan
RA-1360;ALFA;ALFA R - G0/G1;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-11;;;;;;8,502;7,0018115945;7,51;;5,0;;;;;;6,42;10,0;ALFA (1° e 2° ano);;;;;2024;;;Aluno-1360;2016-04-28 00:00:00;8;5,625;0,0;10,0;;0,0;6.8480623189;Agata;;;;;EE Luiz Schunck;Cursando;Cursando;6,8480623189;0;Médio;Excelente;Bom;Bom;Médio;Médio;Médio;Excelente;Adequado;3,5020000000000007;2,0018115945000003;-4,375;6,676468599083333;0;3;EE Luiz Schunck;0,2201639305163793;Psico abaixo de 7;0;nan
RA-1372;ALFA;ALFA T - G2/G3;;;;Feminino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-13;;;;;;9,502;10,0;8,13;;4,75;;;;;;7,5;10,0;ALFA (1° e 2° ano);;;;;2024;;;Aluno-1372;2016-06-16 00:00:00;8;7,5;3,0;6,5;;0,0;7.9632000000000005;Ametista;;;;;EE Jardim Silvania;Cursando;Cursando;7,9632000000000005;0;Bom;Excelente;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;4,752000000000001;5,25;-2,5;7,897000000000001;1;1;EE Jardim Silvania;0,12089163667150794;Misto;0;nan
RA-1374;ALFA;ALFA T - G2/G3;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-13;;;;;;9,502;9,347826087;7,51;;5,25;;;;;;7,5;5,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-1374;2015-03-20 00:00:00;9;7,5;5,0;5,5;;-1,0;7.3707652174;Ametista;;;;;EE Dom Pedro Villas Boas de Souza;Cursando;Cursando;7,3707652174;1;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Médio;Defasado;4,252000000000001;4,097826087;2,5;7,768304347833333;0;1;EE Dom Pedro Villas Boas de Souza;0,7376179382103405;Misto;1;nan
RA-1377;ALFA;ALFA T - G2/G3;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-13;;;;;;9,002;10,0;8,13;;5,5;;;;;;6,99;10,0;ALFA (1° e 2° ano);;;;;2024;;;Aluno-1377;2016-08-09 00:00:00;8;6,875;5,0;6,0;;0,0;7.8987;Ametista;;;;;EE Dom Pedro Villas Boas de Souza;Cursando;Cursando;7,8987;0;Bom;Excelente;Excelente;Bom;Médio;Médio;Médio;Excelente;Adequado;3,5020000000000007;4,5;-3,125;7,749500000000001;0;3;EE Dom Pedro Villas Boas de Souza;0,19878111918337593;Psico abaixo de 7;0;nan
RA-770;ALFA;ALFA U - G2/G3;;;;Masculino;2022;Pública;;;Topázio;8,143474555555557;;;;2,0;Avaliador-3;;Avaliador-13;;;;;;10,002;9,022556391;7,51;;5,0;;;;;;7,5;5,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-770;2015-06-07 00:00:00;9;7,5;4,0;6,0;;-1,0;7.3057112782;Ametista;Agata;6,6785;;;EE Luiz Schunck;Cursando;Cursando;8,143474555555557;1;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Médio;Defasado;5,002000000000001;4,022556391;2,5;7,7557593985;0;1;EE Luiz Schunck;0,7495614745969323;Misto;1;nan
RA-1384;ALFA;ALFA U - G2/G3;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-13;;;;;;8,002;7,5689223055;7,51;;5,0;;;;;;5,16;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1384;2014-05-13 00:00:00;10;6,25;5,0;5,0;;-2,0;6.221984461100001;Agata;;;;;EE Helio Luiz Dobrochinski Prof;Cursando;Cursando;6,221984461100001;1;Médio;Bom;Bom;Bom;Médio;Médio;Médio;Médio;Defasado;3,0020000000000007;2,5689223055;1,25;6,581820384250001;0;3;EE Helio Luiz Dobrochinski Prof;0,7892043057036061;Psico abaixo de 7;1;nan
RA-1388;ALFA;ALFA Y - G0/G1;;;;Feminino;2024;Pública;;;;;;;;2,0;Avaliador-11;;Avaliador-2;;;;;;9,002;8,214285713999999;6,88;;5,0;;;;;;7,67;5,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-1388;2016-03-04 00:00:00;8;7,5;4,0;6,0;;-1,0;7.015057142799999;Ametista;;;;;EE Dom Pedro Villas Boas de Souza;Cursando;Cursando;7,015057142799999;1;Bom;Excelente;Bom;Médio;Bom;Médio;Bom;Médio;Defasado;4,002000000000001;3,214285713999999;2,5;7,377714285666667;0;2;EE Dom Pedro Villas Boas de Souza;0,7798318091523071;Psico abaixo de 7;1;nan
RA-1392;ALFA;ALFA Y - G0/G1;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-11;;Avaliador-2;;;;;;9,002;5,625;7,51;;0,0;;;;;;7,0;5,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-1392;2015-01-06 00:00:00;9;7,5;0,0;0,0;;-1,0;5.4262;Quartzo;;;;;EM Etelvina Delfim Simões;Cursando;Cursando;5,4262;1;Médio;Excelente;Médio;Bom;Bom;Baixo;Bom;Médio;Defasado;9,002;5,625;2,5;6,106166666666667;1;2;EM Etelvina Delfim Simões;0,8010263403853262;IDA e IEG < 7;1;nan
RA-1393;ALFA;ALFA Y - G0/G1;;;;Feminino;2024;Pública;;;;;;;;2,0;Avaliador-11;;Avaliador-2;;;;;;9,502;7,5;3,755;;5,0;;;;;;8,42;10,0;ALFA (1° e 2° ano);;;;;2024;;;Aluno-1393;2017-05-02 00:00:00;7;7,5;10,0;0,0;;0,0;7.2597000000000005;Ametista;;;;;EE Francisco de Paula Teixeira;Cursando;Cursando;7,2597000000000005;0;Bom;Excelente;Bom;Baixo;Bom;Médio;Bom;Excelente;Adequado;4,502000000000001;2,5;-2,5;6,9461666666666675;1;2;EE Francisco de Paula Teixeira;0,1608802500384258;Psico abaixo de 7;0;nan
RA-1394;1A;1A;;;;Feminino;2024;Pública;;;;;;;;3,0;Avaliador-14;;Avaliador-3;;Avaliador-15;;;;9,502;8,6944444445;7,51;;5,75;;;;;;8,003333333;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1394;2013-12-26 00:00:00;10;8,125;5,5;6,0;;-1,0;7.503255555500002;Ametista;;;;;EE Chácara Florida II;Cursando;Cursando;7,503255555500002;1;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Médio;Defasado;3,7520000000000007;2,9444444445;3,125;7,9307962962500005;0;1;EE Chácara Florida II;0,796747752208046;Misto;1;nan
RA-903;1B;1B;;;;Feminino;2023;Pública;;;;;;;;3,0;Avaliador-14;;Avaliador-3;;Avaliador-15;;;;10,002;9,7727272725;7,505;;5,0;;;;;;7,946666667;10,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-903;2015-04-04 00:00:00;9;7,8125;6,0;4,0;;0,0;8.0758287879;Topázio;Topázio;8,5242;;;EE Dom Pedro Villas Boas de Souza;Cursando;Cursando;8,0758287879;0;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Excelente;Adequado;5,002000000000001;4,772727272499999;-2,1875;8,00648232325;0;1;EE Dom Pedro Villas Boas de Souza;0,17750333806540075;Misto;0;nan
RA-684;1C;1C;;;;Masculino;2022;Privada;;;Topázio;8,259504831168831;;;;2,0;Avaliador-3;;Avaliador-15;;;;;;10,002;9,090909091;7,51;;4,25;;;;;;8,0;10,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-684;2015-01-15 00:00:00;9;7,5;2,5;6,0;;0,0;7.769381818200001;Ametista;Ametista;7,4277;;;Recanto Betânia Centro Educacional;Cursando;Cursando;8,259504831168831;0;Bom;Excelente;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;5,752000000000001;4,840909091;-2,5;7,7254848485;1;1;Recanto Betânia Centro Educacional;0,09871293284941123;Misto;0;nan
RA-681;1C;1C;;;;Masculino;2022;Privada;;;Ametista;7,203704703703704;;;;2,0;Avaliador-3;;Avaliador-15;;;;;;9,502;7,840909091;6,26;;2,5;;;;;;6,665;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-681;2012-12-14 00:00:00;11;5,625;5,0;0,0;;-1,0;6.0398818182000005;Agata;Agata;6,2955;;;João Friaza Colégio;Cursando;Cursando;7,203704703703704;1;Bom;Excelente;Bom;Médio;Médio;Baixo;Médio;Médio;Defasado;7,002000000000001;5,340909091;0,625;6,398818181833334;1;4;João Friaza Colégio;0,7357744659168305;Psico abaixo de 7;1;nan
RA-923;1D;1D;;;;Feminino;2023;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-15;;;;;;8,002;7,9545454545;7,51;;5,5;;;;;;8,17;10,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-923;2015-04-01 00:00:00;9;8,125;5,0;6,0;;0,0;7.688609090900001;Ametista;Topázio;8,8842;;;EE Dom Pedro Villas Boas de Souza;Cursando;Cursando;7,688609090900001;0;Bom;Bom;Bom;Bom;Bom;Médio;Bom;Excelente;Adequado;2,5020000000000007;2,4545454545;-1,875;7,543590909083334;0;1;EE Dom Pedro Villas Boas de Souza;0,1447271793181922;Misto;0;nan
RA-847;1D;1D;;;;Masculino;2022;Pública;;;Ágata;6,83936507936508;;;;2,0;Avaliador-3;;Avaliador-15;;;;;;9,002;4,5454545455;5,01;;1,0;;;;;;6,245;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-847;2013-04-30 00:00:00;11;7,5;0,0;2,0;;-1,0;5.009290909100001;Quartzo;Agata;6,5418;;;EE Paschoal Carlos Magno;Cursando;Cursando;6,83936507936508;1;Médio;Excelente;Baixo;Médio;Bom;Baixo;Médio;Médio;Defasado;8,002;3,5454545455;2,5;5,550409090916666;2;4;EE Paschoal Carlos Magno;0,7568543370204589;IDA e IEG < 7;1;nan
RA-1407;1D;1D;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-3;;Avaliador-15;;;;;;10,002;9,318181818;7,51;;5,75;;;;;;7,5;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1407;2014-06-01 00:00:00;10;7,8125;5,5;6,0;;-1,0;7.546086363600001;Ametista;;;;;EE Joaquim Mendes Feliz;Cursando;Cursando;7,546086363600001;1;Bom;Excelente;Excelente;Bom;Bom;Médio;Bom;Médio;Defasado;4,252000000000001;3,5681818179999993;2,8125;7,982113636333334;0;1;EE Joaquim Mendes Feliz;0,7710255610363436;Misto;1;nan
RA-1411;1E;1E;;;;Masculino;2024;Pública;;;;;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;9,002;9,5;6,26;;2,75;;;;;;7,835;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1411;2013-02-25 00:00:00;11;8,4375;5,5;0,0;;-1,0;6.886950000000001;Agata;;;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando;6,886950000000001;1;Médio;Excelente;Excelente;Médio;Bom;Baixo;Bom;Médio;Defasado;6,252000000000001;6,75;3,4375;7,297416666666667;1;2;EE Alexandre Rodrigues Nogueira;0,7417086566038427;Psico abaixo de 7;1;nan
RA-995;1E;1E;;;;Feminino;2023;Pública;;;;;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;10,002;5,3896103895;5,635;;2,0;;;;;;4,25;5,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-995;2012-04-02 00:00:00;12;7,1875;0,0;4,0;;-2,0;5.110372077899999;Quartzo;Agata;6,4782;;;EE Mario Francisco de Amorim;Cursando;Cursando;5,110372077899999;1;Médio;Excelente;Médio;Médio;Bom;Baixo;Baixo;Médio;Defasado;8,002;3,3896103894999996;2,1875;5,74401839825;2;4;EE Mario Francisco de Amorim;0,8111878553567674;IDA e IEG < 7;1;nan
RA-700;1G;1G;;;;Feminino;2022;Pública;;;Ametista;7,738020410934745;;;;3,0;Avaliador-16;;Avaliador-3;;Avaliador-15;;;;8,502;9,564393939;5,635;;5,25;;;;;;7,0;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-700;2013-10-29 00:00:00;11;7,291666667;5,0;5,5;;-1,0;7.005745454500001;Ametista;Topázio;8,2852;;;EM Maria Ignez Concelles Irma Ines;Cursando;Cursando;7,738020410934745;1;Bom;Excelente;Excelente;Médio;Bom;Médio;Bom;Médio;Defasado;3,2520000000000007;4,314393939;2,2916666670000003;7,207176767666667;0;2;EM Maria Ignez Concelles Irma Ines;0,678929728602297;Psico abaixo de 7;1;nan
RA-911;1G;1G;;;;Masculino;2023;Pública;;;;;;;;3,0;Avaliador-16;;Avaliador-3;;Avaliador-15;;;;8,002;4,772727273;7,51;;4,5;;;;;;4,726666667;5,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-911;2012-05-19 00:00:00;12;6,041666667;5,0;4,0;;-2,0;5.4552454547;Quartzo;Quartzo;5,59545;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;5,4552454547;1;Médio;Bom;Baixo;Bom;Médio;Baixo;Baixo;Médio;Defasado;3,5020000000000007;0,2727272730000001;1,0416666670000003;5,925510101166668;3;4;EE Leonice de Aquino Oliveira;0,704306586575749;IDA e IEG < 7;1;nan
RA-705;1H;1H;;;;Masculino;2022;Pública;;;Ágata;6,634286047619048;;;;3,0;Avaliador-3;;Avaliador-16;;Avaliador-15;;;;9,002;6,4285714285;5,005;;3,5;;;;;;4,226666667;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-705;2012-10-29 00:00:00;12;5,625;2,0;5,0;;-1,0;5.294247619100001;Quartzo;Agata;6,982;;;EE João Ortiz Rodrigues;Cursando;Cursando;6,634286047619048;1;Médio;Excelente;Médio;Médio;Médio;Baixo;Baixo;Médio;Defasado;5,502000000000001;2,9285714284999997;0,625;5,63120634925;2;5;EE João Ortiz Rodrigues;0,7357744659168305;IDA e IEG < 7;1;nan
RA-741;1H;1H;;;;Feminino;2022;Pública;;;Ágata;6,895951771280052;;;;3,0;Avaliador-3;;Avaliador-16;;Avaliador-15;;;;8,418;5,2964426875;5,005;;3,75;;;;;;4,223333333;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-741;2012-09-24 00:00:00;12;5,833333333;3,5;4,0;;-1,0;5.0795885374;Quartzo;Agata;6,2707;;;EE João Ortiz Rodrigues;Cursando;Cursando;6,895951771280052;1;Médio;Bom;Médio;Médio;Médio;Baixo;Baixo;Médio;Defasado;4,667999999999999;1,5464426875;0,8333333329999997;5,421018225583333;2;5;EE João Ortiz Rodrigues;0,641179538565906;IDA e IEG < 7;1;nan
RA-1422;1J;1J;;;;Feminino;2024;Pública;;;;;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;9,502;7,5;7,51;;4,75;;;;;;7,7475;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1422;2013-02-24 00:00:00;11;8,125;0,0;9,5;;-1,0;7.0132;Ametista;;;;;EE João Ortiz Rodrigues;Cursando;Cursando;7,0132;1;Bom;Excelente;Bom;Bom;Bom;Baixo;Bom;Médio;Defasado;4,752000000000001;2,75;3,125;7,522416666666667;1;1;EE João Ortiz Rodrigues;0,8255733916364044;Misto;1;nan
RA-1423;1J;1J;;;;Masculino;2024;Pública;;;;;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;8,502;5,3125;7,51;;5,75;;;;;;6,5425;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1423;2013-01-09 00:00:00;11;7,8125;4,0;7,5;;-1,0;6.403450000000001;Agata;;;;;EE João Ortiz Rodrigues;Cursando;Cursando;6,403450000000001;1;Médio;Excelente;Médio;Bom;Bom;Médio;Médio;Médio;Defasado;2,7520000000000007;-0,4375;2,8125;6,904916666666668;0;3;EE João Ortiz Rodrigues;0,7993958683254914;IDA e IEG < 7;1;nan
RA-836;1J;1J;;;;Masculino;2022;Pública;;;Ametista;7,664923985754986;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;9,502;6,439393939;7,51;;2,75;;;;;;6,25;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-836;2013-02-10 00:00:00;11;7,34375;5,5;0,0;;-1,0;6.0234537878;Agata;Ametista;7,6417;;;EE João Ortiz Rodrigues;Cursando;Cursando;7,664923985754986;1;Bom;Excelente;Médio;Bom;Bom;Baixo;Médio;Médio;Defasado;6,752000000000001;3,6893939390000003;2,34375;6,6325239898333335;1;3;EE João Ortiz Rodrigues;0,6783092495264372;IDA e IEG < 7;1;nan
RA-1426;1J;1J;;;;Feminino;2023;Pública;;;;;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;9,502;5,845238095;7,51;;2,75;;;;;;5,8325;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1426;2013-04-08 00:00:00;11;7,5;5,5;0,0;;-1,0;5.8367476190000005;Quartzo;;;;;EE Leonice de Aquino Oliveira;Cursando;Cursando;5,8367476190000005;1;Médio;Excelente;Médio;Bom;Bom;Baixo;Médio;Médio;Defasado;6,752000000000001;3,095238095;2,5;6,489956349166666;1;3;EE Leonice de Aquino Oliveira;0,7001698635186743;IDA e IEG < 7;1;nan
RA-716;1J;1J;;;;Masculino;2022;Pública;;;Ágata;6,524519230769231;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;9,002;5,5335968375;7,51;;5,75;;;;;;5,7875;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-716;2013-03-23 00:00:00;11;6,71875;5,5;6,0;;-1,0;6.2372943675000005;Agata;Agata;6,813366667;;;EE João Ortiz Rodrigues;Cursando;Cursando;6,524519230769231;1;Médio;Excelente;Médio;Bom;Médio;Médio;Médio;Médio;Defasado;3,2520000000000007;-0,2164031624999998;1,71875;6,716974472916667;0;4;EE João Ortiz Rodrigues;0,641179538565906;IDA e IEG < 7;1;nan
RA-1049;1J;1J;;;;Masculino;2023;Pública;;;;;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;9,502;8,03030303;7,51;;4,5;;;;;;6,745;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1049;2013-06-17 00:00:00;11;7,65625;4,0;5,0;;-1,0;6.821885606;Agata;Ametista;7,443366667;;;EE João Ortiz Rodrigues;Cursando;Cursando;6,821885606;1;Médio;Excelente;Bom;Bom;Bom;Baixo;Médio;Médio;Defasado;5,002000000000001;3,5303030300000007;2,65625;7,323925504999999;1;2;EE João Ortiz Rodrigues;0,8116962080569837;Misto;1;nan
RA-1055;1J;1J;;;;Masculino;2023;Pública;;;;;;;;4,0;Avaliador-16;;Avaliador-18;;Avaliador-15;;Avaliador-2;;10,002;5,7954545455;7,51;;5,5;;;;;;5,87;5,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-1055;2012-02-18 00:00:00;12;7,1875;4,0;7,0;;-2,0;6.403040909100001;Agata;Quartzo;5,9765;;;EE Loris Nassif Mattar Profa;Cursando;Cursando;6,403040909100001;1;Médio;Excelente;Médio;Bom;Bom;Médio;Médio;Médio;Defasado;4,502000000000001;0,29545454550000017;2,1875;6,977492424249999;0;3;EE Loris Nassif Mattar Profa;0,78200765197095;IDA e IEG < 7;1;nan
RA-747;1K;1K;;;;Feminino;2022;Pública;;;Ametista;7,675509353106849;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;10,002;8,095238095;5,005;;2,25;;;;;;5,335;5,0;Fase 3 (7° e 8° ano);;;;;2024;;;Aluno-747;2011-11-30 00:00:00;12;7,083333333;4,5;0,0;;-2,0;5.8450809523;Quartzo;Agata;6,026366667;;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando;7,675509353106849;1;Bom;Excelente;Bom;Médio;Bom;Baixo;Médio;Médio;Defasado;7,752000000000001;5,845238094999999;2,0833333329999997;6,295095238000001;1;3;EM Cecilia Cristina de Oliveira Rodrigues;0,641179538565906;Psico abaixo de 7;1;nan
RA-876;1K;1K;;;;Masculino;2023;Pública;;;;;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;8,502;9,0476190475;7,51;;3,75;;;;;;8,09;10,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-876;2015-04-11 00:00:00;9;8,333333333;7,5;0,0;;0,0;7.612057142800001;Ametista;Topázio;8,6492;;;EM Etelvina Delfim Simões;Cursando;Cursando;7,612057142800001;0;Bom;Excelente;Excelente;Bom;Bom;Baixo;Bom;Excelente;Adequado;4,752000000000001;5,2976190475;-1,6666666669999994;7,538825396749999;1;1;EM Etelvina Delfim Simões;0,25484269068676835;Misto;0;nan
RA-794;1K;1K;;;;Feminino;2022;Pública;;;Ametista;7,334936230769231;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;9,502;6,9047619045;7,51;;3,0;;;;;;8,255;10,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-794;2014-10-08 00:00:00;10;8,125;6,0;0,0;;0,0;7.145652380900001;Ametista;Ametista;7,9842;;;EE Helio Luiz Dobrochinski Prof;Cursando;Cursando;7,334936230769231;0;Bom;Excelente;Médio;Bom;Bom;Baixo;Bom;Excelente;Adequado;6,502000000000001;3,9047619045;-1,875;7,216126984083334;1;2;EE Helio Luiz Dobrochinski Prof;0,19343922335459512;IDA e IEG < 7;0;nan
RA-789;1L;1L;;;;Feminino;2022;Pública;;;Ametista;7,405336262443439;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;9,002;9,047619048;7,51;;5,25;;;;;;8,085;10,0;Fase 1 (3° e 4° ano);;;;;2024;;;Aluno-789;2015-01-14 00:00:00;9;9,166666667;5,5;5,0;;0,0;8.0443904763;Topázio;Ametista;7,974;;;EE Helio Luiz Dobrochinski Prof;Cursando;Cursando;7,405336262443439;0;Bom;Excelente;Excelente;Bom;Excelente;Médio;Bom;Excelente;Adequado;3,7520000000000007;3,7976190479999996;-0,8333333330000006;8,010214285833333;0;1;EE Helio Luiz Dobrochinski Prof;0,6015854872767401;Misto;1;nan
RA-961;1M;1M;;;;Masculino;2023;Pública;;;;;;;;2,0;Avaliador-17;;Avaliador-2;;;;;;9,002;8,8923395445;6,26;;5,5;;;;;;5,155;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-961;2014-01-21 00:00:00;10;5,9375;6,0;5,0;;-1,0;6.529417908900001;Agata;Quartzo;5,99625;;;EM Alfredo Schunk;Cursando;Cursando;6,529417908900001;1;Médio;Excelente;Excelente;Médio;Médio;Médio;Médio;Médio;Defasado;3,5020000000000007;3,3923395445000004;0,9375;6,791139924083333;0;4;EM Alfredo Schunk;0,665421263465959;Psico abaixo de 7;1;nan
RA-1440;1M;1M;;;;Feminino;2024;Pública;;;;;;;;2,0;Avaliador-17;;Avaliador-2;;;;;;9,002;9,544513457499999;7,51;;4,5;;;;;;8,17;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-1440;2014-03-08 00:00:00;10;8,75;9,0;0,0;;-1,0;7.469102691500001;Ametista;;;;;EE Helio Luiz Dobrochinski Prof;Cursando;Cursando;7,469102691500001;1;Bom;Excelente;Excelente;Bom;Excelente;Baixo;Bom;Médio;Defasado;4,502000000000001;5,044513457499999;3,75;7,912752242916667;1;1;EE Helio Luiz Dobrochinski Prof;0,7855734764885287;Misto;1;nan
RA-956;1N;1N;;;;Masculino;2023;Pública;;;;;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;9,502;6,017786561;6,885;;3,25;;;;;;7,085;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-956;2012-10-18 00:00:00;12;7,083333333;6,5;0,0;;-1,0;6.1175906455;Agata;Ametista;7,7312;;;Estuda em outra cidade;Cursando;Cursando;6,1175906455;1;Médio;Excelente;Médio;Médio;Bom;Baixo;Bom;Médio;Defasado;6,252000000000001;2,7677865610000003;2,0833333329999997;6,637186649;1;3;Estuda em outra cidade;0,641179538565906;IDA e IEG < 7;1;nan
RA-939;1N;1N;;;;Feminino;2023;Pública;;;;;;;;2,0;Avaliador-15;;Avaliador-2;;;;;;9,002;8,8833992095;5,63;;5,0;;;;;;7,495;5,0;Fase 2 (5° e 6° ano);;;;;2024;;;Aluno-939;2012-10-04 00:00:00;12;8,125;6,0;4,0;;-1,0;7.051379841899999;Ametista;Ametista;7,9742;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando;7,051379841899999;1;Bom;Excelente;Excelente;Médio;Bom;Médio;Bom;Médio;Defasado;4,002000000000001;3,8833992095000003;3,125;7,35589986825;0;2;EE Donizetti Aparecido Leite Professor;0,837076625648757;Psico abaixo de 7;1;nan
